intent,text,predict_raw,max_logits,bert_predict_correct
not_understand,我我你能不能再重复一遍，我没没听明白啊,need_repeat,0.41702789068222046,0
no_impression,我不记得了,refuse,0.4164515733718872,0
interrupt,问你件事情好吗,ask_who,0.4164123237133026,0
need_repeat,喂，你好，听不到吗,ask_listen,0.41537389159202576,0
insurance_upgrade_already,以前升级过,insurance_upgrade_difference,0.4143628180027008,0
insurance_upgrade_already,你们有同事跟我联系了，已经升级过了呀,insurance_upgrade_difference,0.4141167104244232,0
Company_address,在哪边你们总部,ask_who,0.4138568341732025,0
interrupt,我说我说话你是不是听不懂,need_repeat,0.41363227367401123,0
refuse,哦，回头再说吧,send_message,0.4134270250797272,0
insurance_cancel,我参加过了体验不好，不要了,refuse,0.4131091237068176,0
why_wechat,不愿意加微信,add_wechat,0.4119280278682709,0
insurance_ask_fee,保费多少钱,ask_fee,0.41182705760002136,0
refuse,不行啊,affirm,0.41025862097740173,0
ask_listen,我怎么说话你听不着吗,need_repeat,0.4095253646373749,0
insurance_coverage,哦，那就是说以后生病，有的意外都可能保是吧,insurance_disease_limitation,0.4093010127544403,0
not_understand,你等会儿，你刚才说啥意思，我没听明白,need_repeat,0.4092538058757782,0
video_stuttering,不流畅,affirm,0.4088750183582306,0
refuse,不想不想操作，你们这个这个是什么电话来的,how_operate,0.40849098563194275,0
insurance_coverage,啊，保障内容啊，你说吧就是保障内容就是癌症是吧，七八种癌症啊,insurance_disease_limitation,0.40764662623405457,0
why_wechat,加微信原因,add_wechat,0.4071359932422638,0
Question_professionalism,你怎么有这份工作的,ask_who,0.407093346118927,0
client_busy,啊，不用说了，我有事好吧,refuse,0.40677058696746826,0
wrong_person,手机掉了,phone_malfunction,0.4065152406692505,0
no_interest,不买东西了,refuse,0.4063018560409546,0
insurance_benefit_insured,嗯，我我不申请那个升级，就这你这个保额是多少？300万,insurance_upgrade_difference,0.40623295307159424,0
how_operate,嗯，等一下，我看一下，我不知道会不会啊,client_busy,0.40561601519584656,0
wrong_person,我不方便直接把他的微信给你，但我会帮你问问他，还有别的事吗,interrupt,0.4051291048526764,0
voice_assistant,详细说一下吗,interrupt,0.4038534462451935,0
insurance_ask_fee,每个月保险费多少钱,ask_fee,0.4037781059741974,0
voice_assistant,抱歉，我没有听到声音,need_repeat,0.40311065316200256,0
insurance_claim_difficult,买容易，如果真有事你们就不管了,refuse,0.40205898880958557,0
client_busy,不要，我在开车,refuse,0.40141525864601135,0
ask_where,在哪里领,ask_who,0.40082651376724243,0
greeting,哎，喂，你好,affirm,0.40061303973197937,0
normal_response,那个什么,ask_who,0.4004044234752655,0
insurance_disease_limitation,我最近经常咳血,Sick,0.4003974199295044,0
why_wechat,不加微信,add_wechat,0.3987444043159485,0
ask_time,这个活动是长期的吗,ask_doubt,0.39869388937950134,0
cannot_see_video,看不见操作,how_operate,0.39863404631614685,0
ask_have_phone,手机号非法来的,wrong_person,0.39838507771492004,0
no_money,穷人啊我,bad_response,0.3983480632305145,0
ask_have_phone,哪里弄得手机号,wrong_person,0.3983384072780609,0
after_sale_issues,问题怎么联系,Official_phone,0.39798951148986816,0
chitchat,你看你看,send_message,0.3975585997104645,0
insurance_disease_limitation,我有点贫血,Sick,0.39734289050102234,0
insurance_age_restrict,我知道我投了一下，我投了3.31块钱，他说我的保单不合格，我的条件不合格。我我是69岁,ask_doubt,0.39688020944595337,0
need_repeat,听不到哪里,ask_who,0.3965308368206024,0
no_interest,我这个是我是不是投错了，投保险,ask_doubt,0.3959653377532959,0
need_consider,我自己在看呢，等我看完不懂再问你吧，谢谢,interrupt,0.3959379494190216,0
not_understand,还要弄那干嘛呢,how_operate,0.3958325982093811,0
Official_phone,说一下了，你别忙，你给我说一下什么客服电话是几呢,interrupt,0.395339697599411,0
insurance_upgrade_already,早就升级好了,insurance_upgrade_difference,0.395260751247406,0
insurance_coverage,我说你们这个保什么呀,ask_who,0.39517325162887573,0
ask_robot,那没有，我跟你讲，你是机器人还是真人啊，我跟你讲话你都不听啊，一直讲,ask_doubt,0.39487117528915405,0
farewell,没别的事，就不耽误你的时间了，再见了,refuse,0.39444082975387573,0
affirm,嗯，我也看了一下,send_message,0.39439892768859863,0
insurance_upgrade_already,之前升级过,insurance_upgrade_difference,0.3939744532108307,0
insurance_upgrade_required,我怎么操作升级保险,insurance_upgrade_difference,0.3937990665435791,0
Customer_service_name,美女叫啥,ask_who,0.39314109086990356,0
can_listen,听得到说你说,ask_listen,0.3925255835056305,0
not_understand,嗯，没听懂，你刚才最后一句,need_repeat,0.392136812210083,0
refuse,你也不好啊,affirm,0.3918285071849823,0
insurance_deductible,花多少全部赔钱,ask_fee,0.39109399914741516,0
not_understand,喂，你好，老板，你在讲什么，我听不太懂,need_repeat,0.39099207520484924,0
bad_response,Fuck you,affirm,0.39013752341270447,0
insurance_benefit_insured,癌症可以保吗,insurance_disease_limitation,0.3895261287689209,0
why_wechat,能不加微信吗,add_wechat,0.38898950815200806,0
insurance_policy_surrendered,已经退保,insurance_cancel,0.388820618391037,0
how_operate,那个怎么投啊,ask_who,0.38866207003593445,0
why_wechat,不想加微信,add_wechat,0.38801872730255127,0
nlu_fallback,嗯，没有讲,need_repeat,0.3880022168159485,0
greeting,哦，喂,normal_response,0.3876214921474457,0
can_listen,能听到你说吧,ask_listen,0.3869844675064087,0
interrupt,不是我就是说的不知不知为什么，有么别的不知道,ask_doubt,0.3863598108291626,0
ask_fee,我点开要不要,refuse,0.3857016861438751,0
insurance_upgrade_difference,我我以为什么要升级？我刚刚才买了，老是叫我升级升级升什么级啊，我都不会在在在那个抖音里面买的，我都不知道是真是假的。我就是就看一下那个,ask_doubt,0.38539326190948486,0
insurance_disease_refusal,我就很多病，可能不符合要求,insurance_disease_limitation,0.38500043749809265,0
insurance_disease_refusal,我就很多病， 可能不符合要求,insurance_disease_limitation,0.38500043749809265,0
high_price,贵的要死,ask_doubt,0.38499781489372253,0
insurance_benefit_insured,嗯，保费加多少呀,ask_fee,0.3849272131919861,0
insurance_upgrade_already,我已经升级,insurance_upgrade_difference,0.38326776027679443,0
how_operate,确认升级我不会弄啊,insurance_upgrade_difference,0.3831263780593872,0
ask_doubt,真的能给我报销吗,insurance_deductible,0.3824090361595154,0
why_wechat,能不加微信,add_wechat,0.3818466067314148,0
bad_response,你有没有神经病,insurance_disease_limitation,0.3814540505409241,0
question_flagged,好几百诈骗,ask_doubt,0.38088685274124146,0
insurance_age_notmatch,年龄太大，你们不要了,refuse,0.3791657090187073,0
interrupt,我想问问你，你们为什么要给我的这我这个不是免,ask_doubt,0.3790554702281952,0
not_understand,行行行，我弄不懂我弄不懂，到时候问还有什么,how_operate,0.3789231479167938,0
ask_listen,喂，还听吗,ask_who,0.37788450717926025,0
refuse,拒绝，否认,ask_doubt,0.3772105574607849,0
how_operate,我看我会不会搞我，因为我不会，我就在这上面点就点上去了,no_interest,0.37719643115997314,0
need_repeat,你好，听不到你说,ask_listen,0.37712517380714417,0
farewell,嗯，好好好，拜拜,affirm,0.3771195709705353,0
bad_response,听不懂我说话吗,need_repeat,0.37711644172668457,0
how_operate,俺升级我不会弄啊,insurance_upgrade_difference,0.3769558072090149,0
can_listen,能听到了,ask_listen,0.37685590982437134,0
bad_response,你说你妈呢,ask_who,0.3763106167316437,0
not_understand,我我不清楚你这个说法,need_repeat,0.3762412667274475,0
how_operate,嗯，我也是搁那看抖音的，我没事，下了个我也不知道咋弄的,no_interest,0.3762044906616211,0
why_me,干嘛给我,ask_who,0.3759448528289795,0
not_understand,你在说些什么呀,ask_who,0.375698447227478,0
no_interest,没操作，我也不懂，我就看着了，我就随便给他按一下，按东西,how_operate,0.3742389976978302,0
wrong_person,不是本人,ask_doubt,0.37400445342063904,0
not_understand,哦，你那个是什么我没听懂啊,need_repeat,0.37283098697662354,0
ask_next,你们都没说话,need_repeat,0.37277960777282715,0
client_busy,呃，你你也你也听我说一下，然后我现在在住院，我,interrupt,0.37268903851509094,0
bad_response,你全家得癌症，肿瘤,insurance_disease_limitation,0.37252888083457947,0
refuse,不同意,affirm,0.3723220229148865,0
insurance_upgrade_difference,不用啊，就买了就行了。为什么要操作呢,how_operate,0.370919406414032,0
need_consider,我在想想,client_busy,0.3708541989326477,0
not_understand,啊，什么事什么意思啊,ask_who,0.37003666162490845,0
insurance_upgrade_already,升级好了,insurance_upgrade_difference,0.369540810585022,0
good_response,真牛逼,ask_doubt,0.36820995807647705,0
affirm,我买,insurance_buy_to_whom,0.3679210841655731,0
wrong_person,你说转达给他，要是他想办理保险的话，会再联系你的，先这样，拜拜,voice_assistant,0.3667736351490021,0
insurance_coverage,能报头疼脑热,Sick,0.36650168895721436,0
can_listen,嗯，听得到,ask_listen,0.366045743227005,0
ask_have_phone,咋来的手机号,wrong_person,0.3655921220779419,0
refuse,不用，我有其他保险，我这是不小心点着了。刚才刷抖音的刷着了,no_interest,0.3654343783855438,0
Customer_service_name,姐姐叫什么,ask_who,0.3648751974105835,0
Customer_service_name,妹妹你叫什么,ask_who,0.3638624846935272,0
send_message,哦，那我试试看吧。行，好的,affirm,0.363471120595932,0
can_listen,听是听得到，但是,ask_listen,0.3626326322555542,0
affirm,听明白了,need_repeat,0.36250385642051697,0
bad_response,你别逼逼了，我去你妈的，我问你这东西,ask_doubt,0.3621616065502167,0
high_price,我明白为什么每一个月这么高啊，151呀,insurance_upgrade_difference,0.3619597256183624,0
why_wechat,怎么会加微信,add_wechat,0.36148983240127563,0
voice_assistant,机主现在忙，有什么事要找他，您请说,Official_phone,0.3612384796142578,0
insurance_disease_limitation,不行，我不符合标准,refuse,0.3611144423484802,0
ask_listen,你怎么听不到我的声音，我声音这么大呀,need_repeat,0.3609696626663208,0
Customer_service_name,美女叫什么,ask_who,0.36065638065338135,0
insurance_settle_claim,如何报销,insurance_deductible,0.3606039881706238,0
affirm,能听到,ask_listen,0.36053985357284546,0
ask_next,所以呢,normal_response,0.3605111837387085,0
Company_address,在哪公司,ask_who,0.35999536514282227,0
insurance_benefit_insured,嗯，你的保费就是升级到13要60，有有毛病能报多少啊,insurance_upgrade_difference,0.35882851481437683,0
Official_phone,那我怎么找你们呢,ask_who,0.3583885431289673,0
insurance_coverage,能报感冒,Sick,0.35820943117141724,0
interrupt,一下你听懂没有嘞,need_repeat,0.3581225275993347,0
ask_have_phone,为什么有手机号,wrong_person,0.3574947714805603,0
ask_fee,另外收费,insurance_automatic_pay,0.3569481670856476,0
peer,同行,affirm,0.35686495900154114,0
insurance_ask_fee,每个月平保费几块钱,ask_fee,0.35671335458755493,0
insurance_coverage,就是大大保呃，就是不管任何疾病，大大小小的疾病，或者说呃磕磕碰碰意外，还是都保还是什么，还是说他针对性的就是说呃指定性的那个疾病啥好不好,insurance_disease_limitation,0.35662028193473816,0
insurance_upgrade_difference,啊，那你有什么作用啊,ask_who,0.3562943637371063,0
insurance_coverage,我问一下他那个保障内容都是啥呀？都是疾病意外,insurance_disease_limitation,0.3561139702796936,0
insurance_benefit_insured,稍等一下等一下，如果那个提升了，是不是要那个保保险金额多高一点呢,insurance_upgrade_difference,0.35541465878486633,0
why_wechat,咋加微信,add_wechat,0.35498863458633423,0
affirm,听得到，听得到,ask_listen,0.35476022958755493,0
insurance_benefit_insured,升级就是保费不止这个钱了，是吧,insurance_upgrade_difference,0.35475245118141174,0
why_me,咋给我,ask_who,0.3547446131706238,0
why_wechat,为啥加微信,add_wechat,0.3545730412006378,0
interrupt,嗯，稍稍停一停吧,client_busy,0.35437464714050293,0
ask_fee,升级后多少钱,insurance_upgrade_difference,0.35417038202285767,0
insurance_deductible,嗯，我现在没时间，我想咨询问一下他那个免赔额是什么意思啊,interrupt,0.35241934657096863,0
how_operate,怎么买,ask_who,0.3522646427154541,0
can_listen,听到,ask_listen,0.35217803716659546,0
operate_fail,啥也弄不成,how_operate,0.35215964913368225,0
ask_where,在哪领啊,ask_who,0.3520631790161133,0
not_understand,你这是什么情况啊,ask_who,0.35182279348373413,0
insurance_age_notmatch,我70多岁了，不需要了，我早就说过了，老是通知通知没意义了,refuse,0.35162097215652466,0
insurance_participated_already,已经参加,affirm,0.3515384793281555,0
can_listen,可以听到你说,ask_listen,0.3514682352542877,0
insurance_disease_limitation,我最近经常呕血,Sick,0.35069671273231506,0
insurance_upgrade_difference,嗯，这个不操作有什么有影响吗,how_operate,0.35042789578437805,0
ask_use,怎么使用,ask_who,0.34945476055145264,0
how_operate,有啊，不够，不知道会会不会,refuse,0.3488630950450897,0
why_wechat,加微信有什么好处,add_wechat,0.3487266004085541,0
ask_listen,听到听不到,need_repeat,0.3483451306819916,0
no_idea,不清楚,need_repeat,0.3482245206832886,0
ask_listen,询问是否听到,interrupt,0.3482101261615753,0
greeting,哎，你好,affirm,0.3472343981266022,0
normal_response,这样吗,ask_doubt,0.3470463454723358,0
Company_address,公司在哪,ask_who,0.34689322113990784,0
Official_phone,就是说怎么找你们，我就是问你怎么找。这如果遇到这样的情况，那怎么找你们啊,interrupt,0.34648141264915466,0
after_sale_issues,有问题怎么联系,Official_phone,0.3458743095397949,0
insurance_upgrade_already,我已升级,insurance_upgrade_difference,0.3458329439163208,0
insurance_age_restrict,刚出生可以买,insurance_buy_to_whom,0.34540432691574097,0
insurance_benefit_insured,你这个费用每个月增不增加,ask_fee,0.34487679600715637,0
Company_address,总部在哪,ask_who,0.34463414549827576,0
bad_response,你脑子有病吧,insurance_disease_limitation,0.3443267345428467,0
good_response,你好棒,affirm,0.3441692590713501,0
normal_response,哈哈哈,affirm,0.3430662453174591,0
good_response,牛逼,bad_response,0.3428935408592224,0
can_listen,听得到,ask_listen,0.34269842505455017,0
ask_have_phone,哪里弄得号码,wrong_person,0.34264394640922546,0
Company_address,公司怎么去,ask_who,0.342538982629776,0
send_message,短信接得到的,no_receive_message,0.3421354293823242,0
why_me,怎么找我,ask_who,0.34208977222442627,0
insurance_disease_refusal,有恶性肿瘤,insurance_disease_limitation,0.3417724072933197,0
ask_who,啊，对，刚才弄了什么事,how_operate,0.34084174036979675,0
not_understand,你这个我没看明白他那个,need_repeat,0.3396754264831543,0
farewell,走啦,affirm,0.33966997265815735,0
insurance_deductible,花多少免赔额,ask_fee,0.3387707471847534,0
insurance_age_restrict,多大可以买,insurance_buy_to_whom,0.33737197518348694,0
ask_next,我听一下再说,interrupt,0.33703169226646423,0
ask_robot,哦，人工客服和我联系可以吗,Official_phone,0.33679965138435364,0
ask_who,方便问一下你是哪个保险公司吗,interrupt,0.3364328145980835,0
ask_who,啊，啥意思？你哪里,not_understand,0.33609527349472046,0
ask_where,那我没看呢，我怎么点啊,how_operate,0.3360518515110016,0
greeting,喂,affirm,0.3354566991329193,0
insurance_upgrade_already,我早点过升级,insurance_upgrade_difference,0.3354112505912781,0
ask_next,那说吧,ask_who,0.33510345220565796,0
Official_phone,这个怎么找你们呢,ask_who,0.3345305621623993,0
not_understand,我是那你说一下吧,interrupt,0.33409354090690613,0
ask_listen,啊，听到了啊，你听不到啊,need_repeat,0.33329883217811584,0
affirm,嗯，你说你说一下,interrupt,0.33263498544692993,0
affirm,没什么事,ask_who,0.33234187960624695,0
insurance_age_notmatch,我听到我操作过了，我年龄过了没用,how_operate,0.3316494822502136,0
ask_who,我能听得到你有什么事,ask_listen,0.33145201206207275,0
voice_assistant,输入分机号，以井号结束,wrong_person,0.33135008811950684,0
normal_response,哈喽哈,affirm,0.3303346633911133,0
refuse,嗯，我没考虑清楚,need_repeat,0.3301324248313904,0
insurance_upgrade_already,刚刚升级,insurance_upgrade_difference,0.3298781216144562,0
crank,真是讨人嫌,ask_doubt,0.3294954299926758,0
operate_fail,操作失败,how_operate,0.3291236460208893,0
no_idea,还没清楚,need_repeat,0.32906121015548706,0
insurance_duration_converage,能一直保,insurance_whether_renew,0.32848384976387024,0
chitchat,关什么,ask_who,0.3277451992034912,0
no_interest,我按错了,wrong_person,0.32749322056770325,0
insurance_benefit_insured,癌症能保吗,insurance_disease_limitation,0.3269957900047302,0
ask_doubt,不用操作不用操作，我打开过看过了，他妈的都是套路,how_operate,0.32681944966316223,0
insurance_low_insured,起啥作用吧，哎呀，也少了些,insurance_upgrade_difference,0.32644328474998474,0
high_price,收费太高,ask_fee,0.3261926472187042,0
affirm,等下操作,how_operate,0.3248406946659088,0
can_listen,听到了，听到了,ask_listen,0.324497252702713,0
Sick,我前几天吃药,insurance_disease_limitation,0.3242650330066681,0
cannot_see_video,我看不见你的操作,how_operate,0.3241017758846283,0
voice_assistant,抱歉，好像信号不太好，我这边一直听不到您的声音，您刚才说的我都记录下来了,need_repeat,0.3236626386642456,0
insurance_upgrade_already,已经升级,insurance_upgrade_difference,0.3234643340110779,0
bad_response,拉回去给你拿走，拿回去给你妈,send_message,0.32304710149765015,0
insurance_disease_refusal,得恶性肿瘤,insurance_disease_limitation,0.3229144513607025,0
insurance_benefit_insured,哦，你买这个保费变不变,ask_fee,0.3228166699409485,0
not_understand,我我没听懂，等一会儿啊,need_repeat,0.32267826795578003,0
bad_response,放什么屁啊,ask_who,0.32186025381088257,0
ask_fee,它现在是为啥时候变成七百多了,insurance_upgrade_difference,0.32175207138061523,0
affirm,能听得到,ask_listen,0.3215845227241516,0
affirm,嗯，你给我讲一下,interrupt,0.3192761540412903,0
Official_phone,后来怎么找你们,ask_who,0.3190780580043793,0
insurance_upgrade_required,没确认升级吗,insurance_upgrade_difference,0.318776398897171,0
why_wechat,不加微信不行吗,add_wechat,0.31874606013298035,0
can_listen,能听见啊,ask_listen,0.3185030519962311,0
ask_have_phone,你们咋有我电话,Official_phone,0.3182962238788605,0
insurance_deductible,多少钱全部赔钱,ask_fee,0.31824296712875366,0
ask_next,怎么个意思,not_understand,0.31816670298576355,0
no_money,不买，没钱买的,refuse,0.317538321018219,0
how_operate,呃，这个操作这个起什么作用啊,insurance_upgrade_difference,0.31714674830436707,0
insurance_automatic_pay,你给我交钱,ask_fee,0.31650736927986145,0
how_operate,哦，我算了，我操作不来的，我就刚点了一下,no_interest,0.31636154651641846,0
Customer_service_name,帅哥叫什么,ask_who,0.3162135183811188,0
insurance_policy_surrendered,网上退保,insurance_cancel,0.31571507453918457,0
ask_next,快点,affirm,0.31524327397346497,0
not_understand,我没有听懂，你重说一下,need_repeat,0.3148815631866455,0
refuse,那就算了，那那不是买的,ask_doubt,0.31446143984794617,0
insurance_settle_claim,你怎么报销呢,insurance_deductible,0.3137896656990051,0
farewell,等下等下怎么挂掉,client_busy,0.3137432634830475,0
not_understand,你在说什么,ask_who,0.31359389424324036,0
Question_professionalism,新来的吧,send_message,0.3122950494289398,0
refuse,不想听,need_repeat,0.31222525238990784,0
why_me,大家有吗,ask_who,0.3116108179092407,0
Official_phone,这个人工服务怎么打啊,ask_robot,0.3112599551677704,0
normal_response,哈哈哈哈,affirm,0.31112590432167053,0
ask_next,你好，你说,ask_who,0.31101489067077637,0
insurance_buy_to_whom,我的意思是我买的是两份哦，两个人的，对不对,ask_doubt,0.31065502762794495,0
insurance_whether_renew,不能再报,refuse,0.31055209040641785,0
Official_phone,是我我正好问题，我没找您那个电话,interrupt,0.3102666139602661,0
can_listen,能听见了,ask_listen,0.30971625447273254,0
ask_robot,您让您的客户经理,voice_assistant,0.30962657928466797,0
insurance_policy_surrendered,申请退出,insurance_cancel,0.3095684349536896,0
Customer_service_name,小姐姐叫啥,ask_who,0.30952179431915283,0
ask_robot,你这个是系统吧，不是人,ask_doubt,0.3079491853713989,0
not_understand,你你你再说一遍,interrupt,0.3079068958759308,0
need_consider,嗯，这样我就试一下，没事,interrupt,0.3072441816329956,0
send_message,短信能接收,no_receive_message,0.3066985011100769,0
not_understand,嗯，我没看没看懂,need_repeat,0.30647411942481995,0
insurance_participated_already,以前就交过,have_bought,0.3061719238758087,0
ask_listen,不是你能我我刚才跟你说的这个你没听见吗,need_repeat,0.3057675361633301,0
ask_who,麻烦你再详细介绍下保险项目吧,insurance_ask_other,0.3040190637111664,0
insurance_ask_other,都有什么保险,ask_who,0.3033270239830017,0
insurance_automatic_pay,懒得交钱,ask_fee,0.30325213074684143,0
affirm,哎，我可能还要,refuse,0.30311107635498047,0
ask_listen,人呢,ask_who,0.3026658892631531,0
ask_who,不是金融客服的吗,ask_doubt,0.3025289475917816,0
good_response,我操，好牛逼啊,bad_response,0.3023204505443573,0
good_response,做的好,affirm,0.30230504274368286,0
send_message,嗯，我看一下呃，我跟你讲,interrupt,0.30229872465133667,0
insurance_upgrade_already,已经升级过了,insurance_upgrade_difference,0.30185261368751526,0
Customer_service_name,哥哥叫什么,ask_who,0.30155110359191895,0
ask_event,活动是什么,ask_who,0.3015197515487671,0
Official_phone,好的好的好的，那等会等会叫客户经理跟我联系吧,client_busy,0.3013506531715393,0
client_busy,嗯，行行行，先撂先撂，我这有事啊,affirm,0.3013315796852112,0
ask_have_phone,怎么有我电话,Official_phone,0.3008921444416046,0
insurance_duration_converage,永久生效,insurance_when_effect,0.300816148519516,0
insurance_age_restrict,退休可以买,insurance_cancel,0.30080199241638184,0
thanks,表示感谢,affirm,0.2990468144416809,0
greeting,喂，我,affirm,0.298643559217453,0
bad_response,你是个神经病啊,insurance_disease_limitation,0.29736945033073425,0
why_wechat,为什么要加微信,add_wechat,0.29686903953552246,0
insurance_number_clause,最多能几次报销,insurance_deductible,0.29653874039649963,0
Company_address,怎么去你们公司,ask_who,0.29619309306144714,0
why_me,怎么打电话给我,Official_phone,0.29557639360427856,0
insurance_benefit_insured,报销金额,insurance_deductible,0.29541853070259094,0
crank,啊，你们公司一个人联系就行嘛，一早上一早上连接到你们几个电电话了都,Official_phone,0.2953353524208069,0
ask_next,嗯，能听见你说,ask_listen,0.2953275442123413,0
client_busy,没有没有，一会再打啊,refuse,0.29529881477355957,0
operate_fail,失败,affirm,0.2950846254825592,0
insurance_upgrade_difference,我要链接干什么,Official_phone,0.2949506640434265,0
farewell,嗯，好，再见,affirm,0.294910192489624,0
insurance_zgl,让张国立跟我联系,Official_phone,0.29468533396720886,0
can_listen,听到了,ask_listen,0.29437923431396484,0
operate_fail,操作就错,affirm,0.2936263382434845,0
no_interest,嗯，我随便按一下子,interrupt,0.29359471797943115,0
ask_next,能详细说一下吗,interrupt,0.29358893632888794,0
ask_where,链接要在哪里操作,how_operate,0.2935654819011688,0
no_interest,明白了，但是但是我刚才那个啥按按键操作失误，因为我是,how_operate,0.2932426929473877,0
why_wechat,为什么加微信,add_wechat,0.2929166257381439,0
insurance_disease_refusal,有心脏病,insurance_disease_limitation,0.29259029030799866,0
bad_response,你听不懂我讲话吗,need_repeat,0.29238420724868774,0
insurance_disease_refusal,得心脏病,insurance_disease_limitation,0.29122063517570496,0
insurance_policy_surrendered,啊，不用了，我已经那个我已经不是有当天联系客服，不给他退掉了吗,insurance_cancel,0.2910979092121124,0
insurance_interview,有没有真人办理,ask_doubt,0.29080474376678467,0
need_repeat,嗯，我我刚才在做事还没听清你要投诉什么东西啊,not_understand,0.2904804050922394,0
no_interest,我还是不得，我随便投了吧,refuse,0.2899461090564728,0
ask_fee,不要钱,refuse,0.2895348370075226,0
why_me,其他人都有吗,ask_who,0.28933608531951904,0
no_interest,那个东西那个的是我，我也也搞，反正搞不灵清，我是闹着玩的，反正这么点钱就是闹着玩一下,ask_doubt,0.2887110114097595,0
why_me,别的人也有吗,ask_who,0.28839385509490967,0
insurance_coverage,眼睛也看呃看的也不清楚，就是问一下那个呃这呃保的是是多少种那个疾病的,insurance_disease_limitation,0.28830617666244507,0
insurance_zgl,张国立跟我联系,Official_phone,0.2875344455242157,0
no_impression,我不知道你们,ask_doubt,0.2874162197113037,0
how_operate,我不会领那个,refuse,0.2872568964958191,0
insurance_benefit_insured,癌症能报吗,insurance_disease_limitation,0.28721633553504944,0
not_understand,再重说一遍，没明白呢,need_repeat,0.2871844470500946,0
why_me,其他人也有吗,ask_who,0.28709787130355835,0
insurance_upgrade_difference,那我就是那个就交这个一元的不可以吗？我我我我是交了两块多,ask_fee,0.2865842580795288,0
affirm,等等操作,how_operate,0.286550372838974,0
bad_response,你有病,insurance_disease_limitation,0.2863576412200928,0
can_listen,能听见,ask_listen,0.28607726097106934,0
insurance_upgrade_already,买过升级保障,insurance_upgrade_required,0.2859286069869995,0
ask_next,说,affirm,0.285673588514328,0
insurance_ask_fee,保费要增加吗,ask_fee,0.28521838784217834,0
ask_time,活动结束时间,client_busy,0.2850007116794586,0
insurance_disease_limitation,我记得好像他说是我的，我不符合条件，好像,ask_doubt,0.2849414646625519,0
affirm,好，谢谢，麻烦了,refuse,0.2845110297203064,0
why_me,我吗,ask_who,0.2843336760997772,0
Official_phone,我们这个怎么去找你们啦,ask_who,0.28430333733558655,0
insurance_upgrade_already,我以前是升级保障,insurance_upgrade_difference,0.2840944230556488,0
phone_malfunction,我手机搞不了,wrong_person,0.2840028405189514,0
no_interest,啊，这个事情我也不知道，哎，反正我孙子弄着玩的吧，那算了吧,ask_doubt,0.28395673632621765,0
ask_fee,升级后多少钱一个月,insurance_upgrade_difference,0.2838284373283386,0
why_wechat,干嘛加微信,add_wechat,0.2833001911640167,0
insurance_coverage,都能保障什么,ask_who,0.28305909037590027,0
extra_fee,额外收费吗,insurance_automatic_pay,0.2829846739768982,0
why_me,干嘛打我电话,Official_phone,0.28257375955581665,0
insurance_disease_refusal,有脑溢血,insurance_disease_limitation,0.2819489538669586,0
how_operate,哎呀，我还不会玩这东西了,refuse,0.2817646563053131,0
why_me,别人都有吗,ask_who,0.2814783751964569,0
why_wechat,怎么加微信,add_wechat,0.281406968832016,0
Customer_service_name,小姐姐贵姓,bad_response,0.2813188433647156,0
insurance_coverage,哦，就是保什么病,insurance_disease_limitation,0.281248539686203,0
insurance_disease_refusal,得癌症,insurance_disease_limitation,0.2811789810657501,0
insurance_benefit_insured,就是嗯投保那个两块多的，他赔多少，你说,ask_fee,0.28081971406936646,0
why_me,别的人有吗,ask_who,0.2798025906085968,0
insurance_benefit_insured,什么病都能保吗,insurance_disease_limitation,0.27952736616134644,0
need_repeat,听不到，谢谢,ask_listen,0.27932581305503845,0
voice_assistant,他现在在忙，不方便接电话，请问您是哪位,Official_phone,0.2792069613933563,0
insurance_deductible,花多少全能赔,ask_fee,0.2789059579372406,0
insurance_upgrade_already,我已升级过,insurance_upgrade_difference,0.2787378132343292,0
insurance_deductible,多少以上全部赔钱,ask_fee,0.27868255972862244,0
need_repeat,听不到你啥事,ask_who,0.27768373489379883,0
not_understand,你说的是什么意思？我保了就保了就可以了吗,insurance_disease_limitation,0.27657005190849304,0
client_busy,不方便啊,affirm,0.2760530412197113,0
insurance_automatic_pay,懒得缴费,ask_fee,0.2758626639842987,0
refuse,就不就1块114，我知道你这个本来这个看的时候，我以为是什么那个能不能退保了，我那不投了哎,insurance_cancel,0.27579453587532043,0
no_interest,我对这不懂，我瞎点的,ask_doubt,0.275694340467453,0
insurance_participated_already,啊，我就是有点糊涂，昨天买了,ask_doubt,0.2754463255405426,0
insurance_insured_arrived,钱到哪里,ask_who,0.2753354609012604,0
voice_assistant,我告诉别人他的微信号，但我会帮你问问他还有别的事吗,interrupt,0.27521663904190063,0
insurance_benefit_insured,你那个不是你那个是不是一分完以后，就是保费又增加了,ask_fee,0.2751743793487549,0
insurance_duration_converage,能保期限,insurance_whether_renew,0.2750400900840759,0
Company_address,怎么过去总部,how_operate,0.27496135234832764,0
insurance_benefit_insured,那你们这个以后还要不要增增加增加钱呢,ask_fee,0.27483558654785156,0
insurance_disease_limitation,嗯，没有，我就我怕我他投投错了。我想问一下，我因为呃今年住过院，这个投可以吗,no_interest,0.2747590243816376,0
refuse,哎，不行啊,affirm,0.27453312277793884,0
affirm,我再试试,interrupt,0.274300217628479,0
no_interest,我我刚想问一下，那那那里面不是不是我点错了是吗？他,ask_doubt,0.2742312252521515,0
