intent,text,predict_raw,max_logits,bert_predict_correct,cluster_label,distance
refuse,哦，不要,refuse,0.854606568813324,1,2023-12-14-3,4.096721646317662
refuse,不要不要不要不,refuse,0.7869917750358582,1,2023-12-14-39,3.828416195271449
refuse,我不领了，给你送给你了吗,refuse,0.20055048167705536,1,2023-12-14-8,6.967266660332235
refuse,不要不要啊,refuse,0.8206865191459656,1,2023-12-14-39,2.8593260874303406
refuse,拒绝，否认,ask_doubt,0.3772105574607849,0,2023-12-14-49,0.0
refuse,不要了,refuse,0.8631089925765991,1,2023-12-14-3,5.901852546439852
refuse,我说不用了,refuse,0.7621086835861206,1,2023-12-14-25,4.842289098203347
refuse,嗯，不需要不需要,refuse,0.8771915435791016,1,2023-12-14-40,2.2310008927195164
refuse,嗯，不需要,refuse,0.8907061219215393,1,2023-12-14-40,3.1651434486754826
refuse,我没有啊，为什么你的,ask_doubt,0.2145574986934662,0,2023-12-14-12,5.706100469590623
way_to_pay,可以，它不是自动扣款吗,insurance_cancel,0.11519729346036911,0,2023-12-14-6,0.0
way_to_pay,怎么支付,ask_who,0.0925968810915947,0,2023-12-14-4,4.0115512805103855
way_to_pay,可以微信付款吗,insurance_automatic_pay,0.0889613926410675,0,2023-12-14-3,5.0615540014139695
way_to_pay,可以分期付款吗,insurance_automatic_pay,0.0756998136639595,0,2023-12-14-2,4.2110946439276775
way_to_pay,蚂蚁支付,Official_account,0.09779015183448792,0,2023-12-14-7,0.0
way_to_pay,花呗付款,insurance_automatic_pay,0.12012646347284317,0,2023-12-14-2,5.252242409233664
way_to_pay,按月付款,insurance_automatic_pay,0.0958995372056961,0,2023-12-14-2,3.028492134855259
way_to_pay,按年付款,insurance_automatic_pay,0.10812694579362869,0,2023-12-14-2,3.963588971519293
way_to_pay,可以分期,insurance_whether_renew,0.10066553205251694,0,2023-12-14-8,0.0
way_to_pay,分期付款,insurance_claim_difficult,0.13602817058563232,0,2023-12-14-2,3.2388821789257864
way_to_pay,一次性交清,insurance_number_clause,0.13447381556034088,0,2023-12-14-9,0.0
way_to_pay,一次性付款,insurance_number_clause,0.10099270194768906,0,2023-12-14-2,5.456096317937979
way_to_pay,先用后付,refuse,0.1546882539987564,0,2023-12-14-11,0.0
way_to_pay,微信呢微信不可以吗,add_wechat,0.19898343086242676,0,2023-12-14-0,5.034504002891406
way_to_pay,我没有我没有用支付宝，我是微信,add_wechat,0.13506419956684113,0,2023-12-14-0,6.582894552807535
way_to_pay,我这个你们有这个什么银呃，工商银行啊，我这里没有工商银行卡,ask_doubt,0.16053253412246704,0,2023-12-14-5,0.0
way_to_pay,我就是那个投保投这个付款付钱,ask_fee,0.11261744797229767,0,2023-12-14-1,5.080267740621058
way_to_pay,能不用微信吗,add_wechat,0.1642695963382721,0,2023-12-14-0,4.9694063515595746
way_to_pay,我用的是微信呢,add_wechat,0.2117924839258194,0,2023-12-14-0,5.362815628855328
way_to_pay,怎么交钱呢？还得交钱吧,ask_fee,0.23355016112327576,0,2023-12-14-1,5.080267740621058
way_to_pay,支付方式,insurance_automatic_pay,0.18226715922355652,0,2023-12-14-3,5.0615540014139695
way_to_pay,怎么付费,insurance_automatic_pay,0.1947917938232422,0,2023-12-14-4,4.0115512805103855
way_to_pay,按月缴还是按年缴,ask_fee,0.11350485682487488,0,2023-12-14-10,0.0
normal_response,哦，哦哦,normal_response,0.47176307439804077,1,2023-12-14-3,1.322339281363429
normal_response,嗯呢,normal_response,0.5349116921424866,1,2023-12-14-6,4.059203543340957
normal_response,没事,affirm,0.20106390118598938,0,2023-12-14-21,0.0
normal_response,哦,affirm,0.4204220175743103,0,2023-12-14-3,5.237737031541947
normal_response,嗯,normal_response,0.458775132894516,1,2023-12-14-6,3.5316491527168483
normal_response,嗯嗯,normal_response,0.4363008439540863,1,2023-12-14-6,2.9644840311842113
normal_response,哎,normal_response,0.5244811773300171,1,2023-12-14-8,2.1991613088792925
normal_response,哎呀,normal_response,0.5803099274635315,1,2023-12-14-8,2.7249494913157646
normal_response,呵呵,affirm,0.5912371873855591,0,2023-12-14-1,7.040203946711991
normal_response,噢,affirm,0.42800456285476685,0,2023-12-14-1,4.509271562798212
normal_response,笑死,bad_response,0.1182275116443634,0,2023-12-14-12,0.0
normal_response,服了,affirm,0.26282307505607605,0,2023-12-14-23,0.0
normal_response,这样吗,ask_doubt,0.3470463454723358,0,2023-12-14-14,4.487857520361951
normal_response,这样,normal_response,0.1431078165769577,1,2023-12-14-14,4.487857520361951
normal_response,那个什么,ask_who,0.4004044234752655,0,2023-12-14-20,0.0
normal_response,那个吗,ask_who,0.14445394277572632,0,2023-12-14-13,4.724122543685564
normal_response,不客气,affirm,0.14545676112174988,0,2023-12-14-24,0.0
normal_response,是你的电话,Official_phone,0.10867570340633392,0,2023-12-14-15,0.0
normal_response,现在没忙啊,client_busy,0.5683569312095642,0,2023-12-14-22,0.0
normal_response,那个,insurance_upgrade_difference,0.19048713147640228,0,2023-12-14-13,4.724122543685564
normal_response,这个呢,normal_response,0.30387187004089355,1,2023-12-14-2,5.360103424272368
normal_response,这个,refuse,0.16523849964141846,0,2023-12-14-2,4.3704560559356915
normal_response,这个东西,normal_response,0.21144884824752808,1,2023-12-14-2,6.511184045995396
normal_response,我想,affirm,0.184245765209198,0,2023-12-14-16,0.0
normal_response,嗯，呢,normal_response,0.48058414459228516,1,2023-12-14-6,4.5973681850514385
normal_response,嗯，哎呀,normal_response,0.5599225759506226,1,2023-12-14-0,2.824675924831822
normal_response,哦，哦哦哦哦嗯,normal_response,0.528529167175293,1,2023-12-14-3,3.26930601764894
normal_response,呃，你,normal_response,0.2362511157989502,1,2023-12-14-17,3.0882708365852856
normal_response,哎，你,normal_response,0.280849426984787,1,2023-12-14-17,3.394635470923829
normal_response,嗯嗯嗯说,normal_response,0.3740588128566742,1,2023-12-14-6,4.736923890416824
normal_response,嗯，啊,normal_response,0.5385831594467163,1,2023-12-14-6,3.8258217163770185
normal_response,哦，哦哦哦,normal_response,0.4905553162097931,1,2023-12-14-3,2.0416744171303587
normal_response,啊,normal_response,0.6438088417053223,1,2023-12-14-5,5.154351128387405
normal_response,哦呦,normal_response,0.5872726440429688,1,2023-12-14-1,4.277988185347933
normal_response,哦，哦,normal_response,0.4129490852355957,1,2023-12-14-3,2.2626552710647756
normal_response,啊啊,normal_response,0.7268446683883667,1,2023-12-14-5,1.8324308200533979
normal_response,哎呦,normal_response,0.5586488246917725,1,2023-12-14-8,4.046996306016634
normal_response,嗯嗯。嗯,normal_response,0.43122315406799316,1,2023-12-14-6,2.75686928702171
normal_response,哎呀，又,normal_response,0.5638296604156494,1,2023-12-14-0,4.376953319303948
normal_response,呃，那个嗯,normal_response,0.4452674090862274,1,2023-12-14-0,5.754449401985273
normal_response,啊，那,normal_response,0.3159453570842743,1,2023-12-14-0,7.702252783772091
normal_response,哈哈哈哈,affirm,0.31112590432167053,0,2023-12-14-4,2.1012935742207923
normal_response,嗯嗯嗯,normal_response,0.4381413161754608,1,2023-12-14-6,3.2622571642908595
normal_response,啊，嗯,normal_response,0.5786459445953369,1,2023-12-14-6,3.420733125273765
normal_response,哦哦,normal_response,0.4722156524658203,1,2023-12-14-3,3.265452148106912
normal_response,哦哦哦,normal_response,0.4950766861438751,1,2023-12-14-3,2.3190728801268685
normal_response,喂喂,bad_response,0.12936726212501526,0,2023-12-14-7,0.0
normal_response,啊啊啊啊,normal_response,0.7136927247047424,1,2023-12-14-5,1.4716212777362365
normal_response,啊啊啊啊嗯,normal_response,0.7845432758331299,1,2023-12-14-5,3.972367521821374
normal_response,哎哎,normal_response,0.5402823686599731,1,2023-12-14-8,2.6859265473851552
normal_response,嗯嗯嗯嗯啊,normal_response,0.5623714923858643,1,2023-12-14-6,3.0692641252446404
normal_response,嗯嗯，啊,normal_response,0.5195188522338867,1,2023-12-14-6,2.9622435425610956
normal_response,嗯，哎哎,normal_response,0.5556448698043823,1,2023-12-14-0,3.5014136071821294
normal_response,啊啊啊啊啊,normal_response,0.701651930809021,1,2023-12-14-5,2.0594418281693248
normal_response,啊，哦,normal_response,0.5200474262237549,1,2023-12-14-3,4.3375306366086335
normal_response,哎，哎哎,normal_response,0.4822098910808563,1,2023-12-14-0,4.413300641797556
normal_response,啊啊啊,normal_response,0.726837694644928,1,2023-12-14-5,0.9660740015140319
normal_response,哦，哎,normal_response,0.5969038009643555,1,2023-12-14-0,2.214636288409627
normal_response,阿,normal_response,0.3797088861465454,1,2023-12-14-10,0.0
normal_response,哈哈哈,affirm,0.3430662453174591,0,2023-12-14-4,1.9271246436773422
normal_response,嗯，你,normal_response,0.2382812649011612,1,2023-12-14-17,3.2243335496714547
normal_response,啊呀啊啊,normal_response,0.7494356036186218,1,2023-12-14-5,2.1779947400252975
normal_response,哦，哦哎,normal_response,0.6109360456466675,1,2023-12-14-0,3.9096363754789394
normal_response,嗯，呃喂,normal_response,0.394978404045105,1,2023-12-14-1,5.292863227539522
normal_response,哈喽哈,affirm,0.3303346633911133,0,2023-12-14-4,3.8642590404367945
normal_response,哦，哎呦,normal_response,0.6384555101394653,1,2023-12-14-0,3.246507821412558
normal_response,啊嗯,normal_response,0.6622828841209412,1,2023-12-14-6,3.2434928279237343
normal_response,哦哦，哦哦,normal_response,0.4961260259151459,1,2023-12-14-3,1.8726480855716725
normal_response,哦，哦哦哦哦,normal_response,0.4966111183166504,1,2023-12-14-3,2.9592588033525353
normal_response,啊啊啊啊啊啊,normal_response,0.6912551522254944,1,2023-12-14-5,2.59001286832525
normal_response,唉,normal_response,0.5800853967666626,1,2023-12-14-8,5.70668305068292
normal_response,呃,normal_response,0.5126458406448364,1,2023-12-14-1,5.625794692417474
normal_response,嗯呀,normal_response,0.5550284385681152,1,2023-12-14-6,2.715386385573221
normal_response,哦，嗯,normal_response,0.4756315052509308,1,2023-12-14-6,3.566506300833583
normal_response,呃，啊,normal_response,0.536798357963562,1,2023-12-14-0,4.824680285782606
normal_response,啊，你,ask_who,0.21139046549797058,0,2023-12-14-17,3.3525773219685835
normal_response,耶,normal_response,0.3657623827457428,1,2023-12-14-1,6.381998629171243
normal_response,嘿,normal_response,0.2685336768627167,1,2023-12-14-11,0.0
normal_response,哦，太呀,normal_response,0.36905941367149353,1,2023-12-14-0,7.006713539061155
normal_response,哎呀，哎呀,normal_response,0.5172247290611267,1,2023-12-14-0,3.78198444356918
normal_response,Oh,affirm,0.49431112408638,0,2023-12-14-18,0.0
normal_response,在,affirm,0.20842666923999786,0,2023-12-14-19,0.0
normal_response,正常应答,affirm,0.18112817406654358,0,2023-12-14-9,0.0
ask_next,等你介绍,send_message,0.10434719920158386,0,2023-12-14-6,4.274050386422197
ask_next,为啥,ask_who,0.6614434123039246,0,2023-12-14-12,2.9358228624383083
ask_next,所以呢,normal_response,0.3605111837387085,0,2023-12-14-8,5.053671755980884
ask_next,怎么了,ask_who,0.818374514579773,0,2023-12-14-0,4.202882211382053
ask_next,怎么,ask_who,0.7861230969429016,0,2023-12-14-0,5.141674444196579
ask_next,怎么样,ask_who,0.5065138339996338,0,2023-12-14-0,6.448934923828042
ask_next,咋了,ask_who,0.6591377854347229,0,2023-12-14-0,7.727865844578152
ask_next,为什么呀,ask_who,0.6574686765670776,0,2023-12-14-12,2.8640034961174154
ask_next,你先介绍一下,send_message,0.13849420845508575,0,2023-12-14-6,4.274050386422197
ask_next,我听一下再说,interrupt,0.33703169226646423,0,2023-12-14-4,4.92104346891774
ask_next,怎么回事啊,ask_who,0.7877290844917297,0,2023-12-14-0,5.946688257498169
ask_next,您继续,send_message,0.15964947640895844,0,2023-12-14-17,3.4976241973717537
ask_next,还有其他需要补充吗,interrupt,0.10012517124414444,0,2023-12-14-15,0.0
ask_next,您继续说,interrupt,0.16967929899692535,0,2023-12-14-17,3.4976241973717537
ask_next,听你听你说,interrupt,0.15344609320163727,0,2023-12-14-18,3.8034557663063517
ask_next,你先介绍一下，我再决定加不加微信,add_wechat,0.4590659737586975,0,2023-12-14-10,0.0
ask_next,然后呢,normal_response,0.25253826379776,0,2023-12-14-8,5.053671755980884
ask_next,快点,affirm,0.31524327397346497,0,2023-12-14-11,0.0
ask_next,说话,affirm,0.14466053247451782,0,2023-12-14-2,5.176458939855314
ask_next,怎么不回答我,how_operate,0.12640836834907532,0,2023-12-14-13,0.0
ask_next,那个说话,need_repeat,0.09257762879133224,0,2023-12-14-2,5.564635139529947
ask_next,那说吧,ask_who,0.33510345220565796,0,2023-12-14-1,5.573398058024323
ask_next,你们都没说话,need_repeat,0.37277960777282715,0,2023-12-14-2,5.4857821323711695
ask_next,你赶紧说,interrupt,0.2685433328151703,0,2023-12-14-3,5.409691007378121
ask_next,好多,affirm,0.5985811352729797,0,2023-12-14-16,0.0
ask_next,What,affirm,0.49431112408638,0,2023-12-14-7,0.0
ask_next,嗯，能听见你说,ask_listen,0.2953275442123413,0,2023-12-14-18,3.8034557663063517
ask_next,能详细说一下吗,interrupt,0.29358893632888794,0,2023-12-14-5,3.362447508614332
ask_next,为什么,ask_who,0.4399985671043396,0,2023-12-14-12,2.986974751416878
ask_next,还有啥子事，说说继续,ask_who,0.5229073166847229,0,2023-12-14-1,5.573398058024323
ask_next,那你说,ask_who,0.21387162804603577,0,2023-12-14-3,5.32188969039092
ask_next,怎么个意思,not_understand,0.31816670298576355,0,2023-12-14-14,0.0
ask_next,你好，请你接着说,interrupt,0.20673641562461853,0,2023-12-14-3,6.02060973368446
ask_next,说,affirm,0.285673588514328,0,2023-12-14-20,0.0
ask_next,你能说一下,interrupt,0.1666640192270279,0,2023-12-14-4,4.92104346891774
ask_next,你能再说详细点吗,interrupt,0.20010927319526672,0,2023-12-14-5,3.362447508614332
ask_next,你好，你说,ask_who,0.31101489067077637,0,2023-12-14-3,5.283182327969759
ask_next,啥子啊,ask_who,0.7873176336288452,0,2023-12-14-19,0.0
ask_next,询问后续，询问详情,interrupt,0.6173022389411926,0,2023-12-14-9,0.0
ask_next,嗯，然后呢，怎么了,ask_who,0.8591655492782593,0,2023-12-14-0,5.277425363744592
client_busy,我现在有点忙,client_busy,0.2683717608451843,1,2023-12-14-31,2.638246026562455
client_busy,哦，好的，我现在在忙，好吧,client_busy,0.5034397840499878,1,2023-12-14-16,4.352946403138396
client_busy,你要不我还问着要不那个晚点打过来,interrupt,0.17514532804489136,0,2023-12-14-50,0.0
client_busy,在上课,client_busy,0.3456646800041199,1,2023-12-14-60,3.465310880048736
client_busy,在高速上,ask_use,0.0745159462094307,0,2023-12-14-45,0.0
client_busy,这会儿没时间,client_busy,0.7431643605232239,1,2023-12-14-29,4.030355090360118
client_busy,现在很忙,client_busy,0.38133731484413147,1,2023-12-14-4,4.737957316038901
client_busy,现在在忙,client_busy,0.6053208112716675,1,2023-12-14-48,3.287932789827623
client_busy,有点忙,client_busy,0.22758375108242035,1,2023-12-14-31,3.5656489816626182
client_busy,太忙了,client_busy,0.18730641901493073,1,2023-12-14-4,7.636063818509919
client_busy,这会忙，没时间,client_busy,0.7069390416145325,1,2023-12-14-1,5.848416485718888
client_busy,正忙着,client_busy,0.23636798560619354,1,2023-12-14-4,6.747171851339447
client_busy,现在有事,client_busy,0.4250953495502472,1,2023-12-14-23,4.3195119062092635
client_busy,真没时间,client_busy,0.49880272150039673,1,2023-12-14-13,5.072401228308377
client_busy,我没时间,client_busy,0.7349587678909302,1,2023-12-14-29,3.237284495634458
client_busy,我现在忙干活呢,client_busy,0.26069796085357666,1,2023-12-14-1,6.869728604625358
client_busy,我没时间搞,client_busy,0.4144366383552551,1,2023-12-14-13,5.843245039162165
client_busy,待会儿再说,client_busy,0.5541350245475769,1,2023-12-14-12,5.99518381880052
client_busy,上课呢,client_busy,0.20030319690704346,1,2023-12-14-60,3.465310880048736
client_busy,开会呢,client_busy,0.35132017731666565,1,2023-12-14-57,0.0
client_busy,我现在在忙着,client_busy,0.7302828431129456,1,2023-12-14-48,4.5992473419017506
client_busy,这会忙呢,client_busy,0.45559805631637573,1,2023-12-14-1,4.429583272678934
client_busy,不方便啊,affirm,0.2760530412197113,0,2023-12-14-17,3.668331599975297
client_busy,正在忙啊,client_busy,0.4241839349269867,1,2023-12-14-48,4.279043484320441
client_busy,我这忙没得空,client_busy,0.6489647626876831,1,2023-12-14-9,4.777425835551315
client_busy,没得空,client_busy,0.5443260669708252,1,2023-12-14-9,4.048880075076967
client_busy,忙着了,client_busy,0.5826533436775208,1,2023-12-14-4,5.2811364979482525
client_busy,我现在忙呢,client_busy,0.4363768696784973,1,2023-12-14-4,5.665189673359529
client_busy,我现在有事情,client_busy,0.3567347526550293,1,2023-12-14-23,4.9038054298566855
client_busy,我在忙着,client_busy,0.7451950907707214,1,2023-12-14-48,4.056662902285467
client_busy,现在有点忙,client_busy,0.26449617743492126,1,2023-12-14-31,2.5499871473825806
client_busy,现在忙着,client_busy,0.6158217191696167,1,2023-12-14-4,4.2404124982756475
client_busy,不方便,affirm,0.19861598312854767,0,2023-12-14-17,2.845131401145584
client_busy,谢谢，我们最近有点忙，没空啊,client_busy,0.7308852672576904,1,2023-12-14-5,5.997456689959661
client_busy,有时间再买,client_busy,0.5185583233833313,1,2023-12-14-20,4.822817708608801
client_busy,哎呀，最近没空啊,client_busy,0.5202641487121582,1,2023-12-14-21,4.949077204082676
client_busy,以后再说吧,send_message,0.18759378790855408,0,2023-12-14-12,5.359780855401083
client_busy,最近没有时间,client_busy,0.6525071859359741,1,2023-12-14-29,2.669055033674349
client_busy,没空,client_busy,0.590885579586029,1,2023-12-14-21,4.261139005357998
client_busy,没时间,client_busy,0.6727855801582336,1,2023-12-14-29,2.1676237659146
client_busy,现在没空,client_busy,0.5748130083084106,1,2023-12-14-21,4.941765825773114
client_busy,我在忙,client_busy,0.5995219349861145,1,2023-12-14-48,3.788041350118736
client_busy,我有事,client_busy,0.1650056540966034,1,2023-12-14-23,5.759199154322487
client_busy,我睡觉呢,client_busy,0.2247386872768402,1,2023-12-14-6,6.127075359316445
client_busy,在外面,normal_response,0.13552391529083252,0,2023-12-14-46,0.0
client_busy,等下,client_busy,0.6734545826911926,1,2023-12-14-15,5.135334674722714
client_busy,等一下,client_busy,0.7121300101280212,1,2023-12-14-15,2.946856181616792
client_busy,在吃饭,client_busy,0.46545976400375366,1,2023-12-14-7,4.977034371441432
client_busy,我在上班,client_busy,0.5925782918930054,1,2023-12-14-7,4.977034371441432
client_busy,现在不太方便,client_busy,0.19125531613826752,1,2023-12-14-17,5.8175853532063355
client_busy,一会儿给你打电话,Already_contacted,0.16328927874565125,0,2023-12-14-41,2.3621072400679313
client_busy,不方便接听电话能关闭吗,wrong_person,0.14414013922214508,0,2023-12-14-51,0.0
client_busy,这会有事，不方便接听，请稍等,client_busy,0.43502888083457947,1,2023-12-14-64,0.0
client_busy,晚点打不好意思啊，我手机有问题,phone_malfunction,0.1416257619857788,0,2023-12-14-49,0.0
client_busy,等一下给我打电话,Already_contacted,0.1635204255580902,0,2023-12-14-41,2.3621072400679313
client_busy,我在开车，不方便,client_busy,0.381869912147522,1,2023-12-14-11,5.060505267716525
client_busy,开车呢,client_busy,0.23426291346549988,1,2023-12-14-42,4.55515082974064
client_busy,车上啊,normal_response,0.11564455181360245,0,2023-12-14-58,0.0
client_busy,不要，我在开车,refuse,0.40141525864601135,0,2023-12-14-11,5.060505267716525
client_busy,我现在现在不行,client_busy,0.1351068615913391,1,2023-12-14-39,0.0
client_busy,我现在可能没有有可能晚一点,client_busy,0.39531683921813965,1,2023-12-14-27,4.645863587834358
client_busy,啊，我等会有时间了，我看一下,client_busy,0.7213611006736755,1,2023-12-14-8,4.514481158472751
client_busy,没时间，我一会儿操作吧,client_busy,0.4990752637386322,1,2023-12-14-2,5.343513756268987
client_busy,哦，好好好，先等一会再说吧,client_busy,0.5341423749923706,1,2023-12-14-12,4.340126604577354
client_busy,等一下去,client_busy,0.7089306712150574,1,2023-12-14-15,3.942447887369859
client_busy,好，稍等一下啊稍等一下,client_busy,0.7352550625801086,1,2023-12-14-30,2.7466170329463844
client_busy,啊，等一下再说嗯,client_busy,0.5134211182594299,1,2023-12-14-12,3.632226301356546
client_busy,我现在在外面出警听到吗,ask_listen,0.08784876763820648,0,2023-12-14-34,0.0
client_busy,不一定有时间,client_busy,0.5626465082168579,1,2023-12-14-29,5.556731321106178
client_busy,嗯，稍等一下啊，谢谢,client_busy,0.4464286267757416,1,2023-12-14-30,4.52233565326998
client_busy,啊，等一会过去,client_busy,0.6391787528991699,1,2023-12-14-8,5.244564448850039
client_busy,那等一下,client_busy,0.7506647706031799,1,2023-12-14-15,4.225356577670066
client_busy,哦，我还要等会儿，我现在还没还没回去呢,client_busy,0.661186695098877,1,2023-12-14-8,6.1669484423683585
client_busy,啊，我不想操作，再说吧，嗯我在休息,how_operate,0.47615745663642883,0,2023-12-14-2,4.971648042763388
client_busy,嗯，那等一下啊嗯,client_busy,0.7443256974220276,1,2023-12-14-28,3.6066067623097218
client_busy,没有有时间有,client_busy,0.5902831554412842,1,2023-12-14-29,4.607437249787645
client_busy,嗯，晚一会儿吧,client_busy,0.6701456308364868,1,2023-12-14-36,3.506756445405761
client_busy,啊，等一下，我还没睡醒啊,client_busy,0.5879927277565002,1,2023-12-14-6,6.022513617930149
client_busy,嗯，那等会儿再说,client_busy,0.6509096622467041,1,2023-12-14-12,3.954761301889653
client_busy,到时候再说吧,client_busy,0.37662914395332336,1,2023-12-14-12,5.016636485977407
client_busy,啊，没有时间,client_busy,0.7232505083084106,1,2023-12-14-0,2.991886808858618
client_busy,稍等我一稍等我一下啊,client_busy,0.628707766532898,1,2023-12-14-25,4.022151868994404
client_busy,嗯，等一下吧啊,client_busy,0.6993027925491333,1,2023-12-14-28,2.0306712732024375
client_busy,等一下吧,client_busy,0.7061343789100647,1,2023-12-14-15,2.792025173543386
client_busy,没有没有，等过两天吧，这两天没时间,client_busy,0.6874052882194519,1,2023-12-14-0,5.69062747392566
client_busy,中午可以吗,client_busy,0.2113524228334427,1,2023-12-14-43,0.0
client_busy,先等一会儿行吧，等到中午我下班的时候,client_busy,0.8261380791664124,1,2023-12-14-8,4.867932625737441
client_busy,啊，没有没有时间嗯嗯,client_busy,0.6774324178695679,1,2023-12-14-0,4.101643760264368
client_busy,现在没有什么时间，这里没信号,client_busy,0.17391203343868256,1,2023-12-14-3,5.35307437430399
client_busy,八点钟,client_busy,0.14670315384864807,1,2023-12-14-40,0.0
client_busy,啊，稍等,client_busy,0.7187780737876892,1,2023-12-14-30,5.3469402119898115
client_busy,信号不好，过一会过一会,client_busy,0.19219627976417542,1,2023-12-14-3,5.35307437430399
client_busy,啊，等一会,client_busy,0.807767927646637,1,2023-12-14-8,3.726580598113498
client_busy,哦，行，没有时间，等你有时间吧,client_busy,0.8319506049156189,1,2023-12-14-0,4.153775247817921
client_busy,啊，不用说了，我有事好吧,refuse,0.40677058696746826,0,2023-12-14-44,5.692781940293671
client_busy,那我有空再看吧,client_busy,0.3839093744754791,1,2023-12-14-56,1.5404577092388718
client_busy,嗯，到时候再说吧,client_busy,0.3577463924884796,1,2023-12-14-12,4.595311684782586
client_busy,哦，我那个本来要来车好玩的时间算了算了,client_busy,0.33500683307647705,1,2023-12-14-5,7.445009891847077
client_busy,什么设置？我在开车呢,ask_who,0.19473548233509064,0,2023-12-14-38,0.0
client_busy,有空再看吧,client_busy,0.35040393471717834,1,2023-12-14-56,1.5404577092388718
client_busy,嗯，你这尽尽尽尽快尽快尽快有事,client_busy,0.2478427290916443,1,2023-12-14-22,0.0
client_busy,你快说吧，孩子用我的上网课了,interrupt,0.1000092551112175,0,2023-12-14-47,0.0
client_busy,哦，您快点，因为这儿要做核酸呀,no_interest,0.1194777712225914,0,2023-12-14-10,5.652212395210586
client_busy,知道的才会投呀。你这些废话不要讲了，我有事情,affirm,0.12342837452888489,0,2023-12-14-53,0.0
client_busy,呃，你你也你也听我说一下，然后我现在在住院，我,interrupt,0.37268903851509094,0,2023-12-14-24,0.0
client_busy,啊，没时间了啊，算了啊,client_busy,0.43133991956710815,1,2023-12-14-5,5.435710914695257
client_busy,好，等一下吧。行，好嘞嗯,client_busy,0.583034098148346,1,2023-12-14-28,3.919086508188103
client_busy,没有没有，一会再打啊,refuse,0.29529881477355957,0,2023-12-14-33,4.069751038989762
client_busy,你要等会,client_busy,0.7539142370223999,1,2023-12-14-8,6.305291954991468
client_busy,嗯，等一下，稍等,client_busy,0.8017984628677368,1,2023-12-14-30,2.736954299371385
client_busy,啊，一会再说吧,client_busy,0.3430173993110657,1,2023-12-14-12,4.5562754858711765
client_busy,还没有，我正在看孩子呢,client_busy,0.22096063196659088,1,2023-12-14-14,5.2187558518343415
client_busy,没有时间没有时间,client_busy,0.647610068321228,1,2023-12-14-29,3.1853986895577164
client_busy,啊，稍等一下,client_busy,0.7655546069145203,1,2023-12-14-30,1.9586503194787857
client_busy,嗯，稍微晚一点吧,client_busy,0.5652899742126465,1,2023-12-14-27,4.645863587834358
client_busy,啊，这会没有,refuse,0.4233589470386505,0,2023-12-14-33,4.069751038989762
client_busy,没有，等一下吧,client_busy,0.7561296820640564,1,2023-12-14-28,3.891143424185058
client_busy,等一下那个,client_busy,0.7372742295265198,1,2023-12-14-15,3.8217911096204995
client_busy,等一下哦,client_busy,0.706193745136261,1,2023-12-14-15,3.383859706411007
client_busy,嗯，一会儿吧,client_busy,0.443854421377182,1,2023-12-14-36,3.628461964417515
client_busy,好嘞好嘞好嘞，好，你发过来有我有时间再看一下哈,send_message,0.8658575415611267,0,2023-12-14-61,0.0
client_busy,嗯，行行行，先撂先撂，我这有事啊,affirm,0.3013315796852112,0,2023-12-14-44,5.6001962681253525
client_busy,我等等等等，一会儿吧,client_busy,0.8026090264320374,1,2023-12-14-8,4.871821450166586
client_busy,哎呀，晚上吧，行不行,affirm,0.24069362878799438,0,2023-12-14-16,4.352946403138396
client_busy,嗯，现在还没时间，你是你你说的意思就收保了，不是,client_busy,0.1603652536869049,1,2023-12-14-65,0.0
client_busy,行，我等一下弄一下,client_busy,0.2056102156639099,1,2023-12-14-19,3.344533988256685
client_busy,我这会儿没时间，你这是啥什么意思？你说的,not_understand,0.4489544630050659,0,2023-12-14-54,0.0
client_busy,嗯嗯，嗯，等一下先嗯先这样嗯嗯,client_busy,0.5716410279273987,1,2023-12-14-28,5.36698986559554
client_busy,行，我打麻将呢，不没啥事吗？没事，你就别打了，行吗,ask_doubt,0.18088336288928986,0,2023-12-14-35,0.0
client_busy,我等一下啊,client_busy,0.650704562664032,1,2023-12-14-15,4.351039098064857
client_busy,你等一下你等一下跟你,client_busy,0.6044959425926208,1,2023-12-14-25,2.263902841511907
client_busy,那等一下吧,client_busy,0.6957592368125916,1,2023-12-14-15,4.537740344576859
client_busy,那我等一下弄吧,client_busy,0.40117064118385315,1,2023-12-14-19,3.344533988256685
client_busy,哦，我现在那个休息了，等会儿行吧,client_busy,0.7575079202651978,1,2023-12-14-36,5.0914967721819835
client_busy,啊，好的，稍后稍,client_busy,0.3790995478630066,1,2023-12-14-63,0.0
client_busy,嗯，再等一会儿，有时间,client_busy,0.8567028641700745,1,2023-12-14-8,4.042219684123857
client_busy,不得空,refuse,0.26608243584632874,0,2023-12-14-9,6.60913374422438
client_busy,你你等一下,client_busy,0.6154472231864929,1,2023-12-14-25,2.9502962701804836
client_busy,嗯，等一下行,client_busy,0.6768757700920105,1,2023-12-14-28,4.080607841307048
client_busy,能不能晚上过来,client_busy,0.29803362488746643,1,2023-12-14-59,0.0
client_busy,没有没有，没空,client_busy,0.29743492603302,1,2023-12-14-21,5.882680227243955
client_busy,呃，等一下吧,client_busy,0.6901660561561584,1,2023-12-14-28,2.489385630921173
client_busy,哦，没有，我等一下,client_busy,0.6575380563735962,1,2023-12-14-28,4.563529465304992
